Driver,Time,GapToLeader
10,0 days 01:18:46.938000,23.89
10,0 days 01:18:52.504000,24.018
10,0 days 01:18:56.291000,24.061
10,0 days 01:19:01.486000,24.057
10,0 days 01:19:06.152000,24.095
10,0 days 01:19:14.645000,24.122
10,0 days 01:19:19.174000,24.212
10,0 days 01:19:22.512000,24.264
10,0 days 01:19:26.792000,24.327
10,0 days 01:19:33.961000,24.489
10,0 days 01:19:40.754000,24.721
10,0 days 01:19:46.838000,24.825
10,0 days 01:19:52.472000,24.808
10,0 days 01:19:56.176000,24.839
10,0 days 01:20:02.749000,25.103
10,0 days 01:20:06.272000,25.123
10,0 days 01:20:08.819000,25.149
10,0 days 01:20:14.365000,25.197
10,0 days 01:20:16.760000,25.247
10,0 days 01:20:23.909000,25.559
10,0 days 01:20:27.341000,25.586
10,0 days 01:20:31.217000,25.652
10,0 days 01:20:36.661000,25.669
10,0 days 01:20:40.458000,25.767
10,0 days 01:20:45.673000,25.676
10,0 days 01:20:50.349000,25.713
10,0 days 01:20:58.932000,25.929
10,0 days 01:21:03.589000,26.032
10,0 days 01:21:06.857000,26.089
10,0 days 01:21:11.203000,26.177
10,0 days 01:21:18.354000,26.298
10,0 days 01:21:25.127000,26.45
10,0 days 01:21:31.141000,26.558
10,0 days 01:21:36.805000,26.523
10,0 days 01:21:40.486000,26.536
10,0 days 01:21:47.305000,27.073
10,0 days 01:21:59.523000,27.073
10,0 days 01:22:03.196000,27.073
10,0 days 01:22:08.647000,27.073
10,0 days 01:22:09.366000,27.073
10,0 days 01:22:11.529000,27.073
10,0 days 01:22:19.800000,45.721
10,0 days 01:22:27.370000,46.416
10,0 days 01:22:30.883000,46.496
10,0 days 01:22:34.764000,46.629
10,0 days 01:22:40.286000,46.707
10,0 days 01:22:43.972000,46.701
10,0 days 01:22:49.245000,46.673
10,0 days 01:22:53.977000,46.745
10,0 days 01:23:02.283000,46.612
10,0 days 01:23:06.811000,46.672
10,0 days 01:23:10.129000,46.737
10,0 days 01:23:14.504000,46.851
10,0 days 01:23:21.718000,46.993
10,0 days 01:23:28.330000,46.99
10,0 days 01:23:34.212000,46.88
10,0 days 01:23:39.859000,46.796
10,0 days 01:23:43.447000,46.738
10,0 days 01:23:50.191000,46.873
10,0 days 01:23:53.470000,46.838
10,0 days 01:23:56.104000,46.831
10,0 days 01:24:01.707000,46.883
10,0 days 01:24:04.046000,46.935
10,0 days 01:24:11.087000,47.022
10,0 days 01:24:14.540000,47.083
10,0 days 01:24:18.435000,47.156
10,0 days 01:24:23.856000,47.332
10,0 days 01:24:27.467000,47.321
10,0 days 01:24:32.704000,47.224
10,0 days 01:24:37.371000,47.266
10,0 days 01:24:45.771000,47.252
10,0 days 01:24:50.322000,47.329
10,0 days 01:24:53.625000,47.39
10,0 days 01:24:57.997000,47.499
10,0 days 01:25:05.179000,47.569
10,0 days 01:25:11.838000,34.377
10,0 days 01:25:17.858000,34.343
10,0 days 01:25:23.522000,34.355
10,0 days 01:25:27.253000,34.412
10,0 days 01:25:33.795000,34.613
10,0 days 01:25:37.319000,34.195
10,0 days 01:25:39.887000,47.964
10,0 days 01:25:45.496000,34.266
10,0 days 01:25:47.830000,34.328
10,0 days 01:25:54.832000,34.352
10,0 days 01:25:58.264000,34.378
