Driver,Time,GapToLeader
18,0 days 01:38:15.387000,29.88
18,0 days 01:38:19.778000,29.959
18,0 days 01:38:24.067000,30.03
18,0 days 01:38:29.276000,30.097
18,0 days 01:38:32.841000,30.183
18,0 days 01:38:41.468000,30.101
18,0 days 01:38:43.369000,30.124
18,0 days 01:38:49.013000,30.198
18,0 days 01:38:51.819000,30.272
18,0 days 01:38:55.331000,30.038
18,0 days 01:38:58.833000,30.051
18,0 days 01:39:02.522000,30.116
18,0 days 01:39:04.778000,29.94
18,0 days 01:39:11.782000,29.963
18,0 days 01:39:14.707000,29.967
18,0 days 01:39:18.140000,29.897
18,0 days 01:39:21.406000,29.873
18,0 days 01:39:23.006000,29.921
18,0 days 01:39:25.367000,29.981
18,0 days 01:39:27.617000,30.011
18,0 days 01:39:30.501000,30.0
18,0 days 01:39:34.386000,30.079
18,0 days 01:39:38.874000,29.923
18,0 days 01:39:43.319000,29.803
18,0 days 01:39:46.013000,29.709
18,0 days 01:39:50.498000,29.814
18,0 days 01:39:54.796000,29.879
18,0 days 01:40:00.030000,29.948
18,0 days 01:40:03.596000,30.054
18,0 days 01:40:12.292000,30.177
18,0 days 01:40:14.163000,30.222
18,0 days 01:40:19.819000,30.308
18,0 days 01:40:22.688000,30.392
18,0 days 01:40:26.129000,30.193
18,0 days 01:40:29.703000,30.213
18,0 days 01:40:33.381000,30.265
18,0 days 01:40:35.596000,30.122
18,0 days 01:40:42.665000,30.148
18,0 days 01:40:45.608000,30.171
18,0 days 01:40:49.086000,30.084
18,0 days 01:40:52.376000,30.019
18,0 days 01:40:53.962000,30.116
18,0 days 01:40:56.371000,30.152
18,0 days 01:40:58.640000,30.169
18,0 days 01:41:01.447000,30.101
18,0 days 01:41:01.458000,30.101
18,0 days 01:41:05.307000,30.161
18,0 days 01:41:09.828000,30.015
18,0 days 01:41:14.256000,29.879
18,0 days 01:41:16.984000,29.759
18,0 days 01:41:21.354000,29.908
18,0 days 01:41:25.713000,29.986
18,0 days 01:41:30.895000,30.05
18,0 days 01:41:34.450000,30.147
18,0 days 01:41:43.180000,30.198
18,0 days 01:41:45.057000,30.244
18,0 days 01:41:50.732000,30.328
18,0 days 01:41:53.571000,30.393
18,0 days 01:41:57.028000,30.136
18,0 days 01:42:00.591000,30.127
18,0 days 01:42:04.274000,30.178
18,0 days 01:42:06.420000,30.018
18,0 days 01:42:13.502000,30.058
18,0 days 01:42:16.411000,30.073
18,0 days 01:42:19.887000,30.005
18,0 days 01:42:23.165000,29.891
18,0 days 01:42:24.727000,30.014
18,0 days 01:42:27.100000,30.04
18,0 days 01:42:29.367000,30.059
18,0 days 01:42:32.227000,30.013
18,0 days 01:42:36.187000,30.107
18,0 days 01:42:40.638000,29.954
18,0 days 01:42:45.083000,29.801
18,0 days 01:42:47.826000,29.762
18,0 days 01:42:52.168000,29.789
18,0 days 01:42:56.527000,29.91
18,0 days 01:43:01.767000,29.983
18,0 days 01:43:05.288000,30.069
18,0 days 01:43:13.985000,30.252
18,0 days 01:43:15.928000,30.301
18,0 days 01:43:21.572000,30.379
18,0 days 01:43:24.395000,30.448
18,0 days 01:43:27.928000,30.306
18,0 days 01:43:31.401000,30.293
18,0 days 01:43:35.060000,30.332
18,0 days 01:43:37.227000,30.207
18,0 days 01:43:44.360000,30.265
18,0 days 01:43:47.323000,30.322
18,0 days 01:43:50.798000,30.267
18,0 days 01:43:54.119000,30.215
18,0 days 01:43:55.651000,30.299
18,0 days 01:43:58.136000,30.371
18,0 days 01:44:00.309000,30.402
18,0 days 01:44:03.140000,30.35
18,0 days 01:44:07.027000,30.47
18,0 days 01:44:11.579000,30.412
18,0 days 01:44:16.017000,30.342
18,0 days 01:44:18.774000,30.313
18,0 days 01:44:23.170000,30.438
18,0 days 01:44:27.542000,30.536
18,0 days 01:44:32.747000,30.608
18,0 days 01:44:36.262000,30.705
18,0 days 01:44:45.083000,30.835
18,0 days 01:44:46.949000,30.883
18,0 days 01:44:52.566000,30.961
18,0 days 01:44:55.425000,31.035
18,0 days 01:44:58.904000,30.861
18,0 days 01:45:02.513000,30.924
18,0 days 01:45:06.149000,30.976
18,0 days 01:45:08.332000,30.87
18,0 days 01:45:15.510000,30.96
18,0 days 01:45:18.504000,31.015
18,0 days 01:45:21.947000,30.973
18,0 days 01:45:25.190000,30.879
18,0 days 01:45:26.812000,31.025
18,0 days 01:45:29.217000,31.083
18,0 days 01:45:31.478000,31.111
18,0 days 01:45:34.383000,31.135
18,0 days 01:45:38.303000,31.196
18,0 days 01:45:42.765000,31.054
18,0 days 01:45:47.185000,30.962
18,0 days 01:45:49.954000,30.938
18,0 days 01:45:54.334000,30.995
18,0 days 01:45:58.713000,31.118
18,0 days 01:46:04.018000,31.197
18,0 days 01:46:07.511000,31.348
18,0 days 01:46:16.235000,31.501
18,0 days 01:46:18.095000,31.521
18,0 days 01:46:23.730000,31.593
18,0 days 01:46:26.646000,31.707
18,0 days 01:46:30.169000,31.566
18,0 days 01:46:33.680000,31.644
18,0 days 01:46:37.417000,31.733
18,0 days 01:46:39.612000,31.681
18,0 days 01:46:46.722000,31.846
18,0 days 01:46:49.725000,31.932
18,0 days 01:46:53.182000,31.906
18,0 days 01:46:56.466000,31.889
18,0 days 01:46:58.176000,31.987
18,0 days 01:47:00.487000,32.079
18,0 days 01:47:02.760000,32.12
18,0 days 01:47:05.637000,32.127
18,0 days 01:47:09.576000,32.247
18,0 days 01:47:14.074000,32.168
18,0 days 01:47:18.540000,32.102
18,0 days 01:47:21.231000,32.068
18,0 days 01:47:25.609000,32.134
18,0 days 01:47:29.964000,32.251
18,0 days 01:47:35.173000,32.336
18,0 days 01:47:38.727000,32.448
18,0 days 01:47:47.397000,32.662
18,0 days 01:47:49.298000,32.713
18,0 days 01:47:54.955000,32.805
18,0 days 01:47:57.789000,32.886
18,0 days 01:48:01.251000,32.719
18,0 days 01:48:04.848000,32.81
18,0 days 01:48:08.526000,32.894
18,0 days 01:48:10.695000,32.817
18,0 days 01:48:17.923000,33.071
18,0 days 01:48:20.910000,33.195
18,0 days 01:48:24.380000,33.193
18,0 days 01:48:27.634000,33.122
18,0 days 01:48:29.236000,33.239
18,0 days 01:48:31.655000,33.322
18,0 days 01:48:33.928000,33.35
18,0 days 01:48:36.802000,33.38
18,0 days 01:48:40.659000,33.481
18,0 days 01:48:45.175000,33.381
18,0 days 01:48:49.607000,33.313
18,0 days 01:48:52.376000,33.325
18,0 days 01:48:56.733000,33.439
18,0 days 01:49:01.143000,33.552
18,0 days 01:49:06.346000,33.641
18,0 days 01:49:09.921000,33.776
18,0 days 01:49:18.639000,34.009
18,0 days 01:49:20.628000,34.043
18,0 days 01:49:26.238000,34.136
18,0 days 01:49:29.049000,34.236
18,0 days 01:49:32.559000,34.111
18,0 days 01:49:36.090000,34.166
18,0 days 01:49:39.800000,34.237
18,0 days 01:49:41.945000,34.142
18,0 days 01:49:49.195000,34.331
18,0 days 01:49:52.117000,34.384
18,0 days 01:49:55.601000,34.351
18,0 days 01:49:58.751000,34.195
18,0 days 01:50:00.377000,34.325
18,0 days 01:50:02.835000,34.426
18,0 days 01:50:05.120000,34.461
18,0 days 01:50:07.932000,34.459
18,0 days 01:50:11.887000,34.622
18,0 days 01:50:16.449000,34.472
18,0 days 01:50:20.823000,34.361
18,0 days 01:50:23.547000,34.341
18,0 days 01:50:27.839000,34.396
18,0 days 01:50:32.236000,34.51
18,0 days 01:50:37.677000,34.597
18,0 days 01:50:40.983000,34.724
18,0 days 01:50:49.654000,34.836
18,0 days 01:50:51.534000,34.876
18,0 days 01:50:57.207000,34.971
18,0 days 01:51:00.039000,35.07
18,0 days 01:51:03.521000,34.94
18,0 days 01:51:07.162000,35.09
18,0 days 01:51:11.019000,35.185
18,0 days 01:51:13.010000,35.123
18,0 days 01:51:20.176000,35.326
18,0 days 01:51:23.133000,35.414
18,0 days 01:51:26.580000,35.404
18,0 days 01:51:29.870000,35.311
18,0 days 01:51:31.423000,35.402
18,0 days 01:51:33.825000,35.48
18,0 days 01:51:36.116000,35.513
18,0 days 01:51:38.953000,35.526
18,0 days 01:51:42.818000,35.667
18,0 days 01:51:47.378000,35.568
18,0 days 01:51:51.756000,35.485
18,0 days 01:51:54.478000,35.507
18,0 days 01:51:58.760000,35.535
18,0 days 01:52:03.153000,35.627
18,0 days 01:52:08.356000,35.724
18,0 days 01:52:11.909000,35.874
18,0 days 01:52:20.573000,36.027
18,0 days 01:52:22.465000,36.043
18,0 days 01:52:28.111000,36.123
18,0 days 01:52:30.957000,36.232
18,0 days 01:52:34.466000,36.116
18,0 days 01:52:38.040000,36.155
18,0 days 01:52:41.686000,36.265
18,0 days 01:52:43.841000,36.181
18,0 days 01:52:51.029000,36.379
18,0 days 01:52:54.006000,36.499
18,0 days 01:52:57.462000,36.453
18,0 days 01:53:00.704000,36.391
18,0 days 01:53:02.277000,36.492
18,0 days 01:53:04.722000,36.556
18,0 days 01:53:06.993000,36.585
18,0 days 01:53:09.822000,36.633
18,0 days 01:53:13.764000,36.806
18,0 days 01:53:18.291000,36.682
18,0 days 01:53:22.662000,36.585
18,0 days 01:53:25.351000,36.577
18,0 days 01:53:29.747000,36.69
18,0 days 01:53:34.104000,36.817
18,0 days 01:53:39.359000,36.908
18,0 days 01:53:42.858000,37.024
18,0 days 01:53:51.526000,37.142
18,0 days 01:53:53.406000,37.192
18,0 days 01:53:59.011000,37.283
18,0 days 01:54:01.860000,37.368
18,0 days 01:54:05.395000,37.274
18,0 days 01:54:08.893000,37.293
18,0 days 01:54:12.569000,37.369
18,0 days 01:54:14.722000,37.271
18,0 days 01:54:21.933000,37.425
18,0 days 01:54:24.915000,37.517
18,0 days 01:54:28.370000,37.471
18,0 days 01:54:31.568000,37.316
18,0 days 01:54:33.135000,37.429
18,0 days 01:54:35.612000,37.551
18,0 days 01:54:37.863000,37.598
18,0 days 01:54:40.724000,37.606
18,0 days 01:54:44.619000,37.74
18,0 days 01:54:49.146000,37.639
18,0 days 01:54:53.573000,37.549
18,0 days 01:54:56.235000,37.515
18,0 days 01:55:00.567000,37.507
18,0 days 01:55:04.918000,37.6
18,0 days 01:55:10.121000,37.712
18,0 days 01:55:13.666000,37.849
18,0 days 01:55:22.473000,38.051
18,0 days 01:55:24.374000,38.087
18,0 days 01:55:29.984000,38.18
18,0 days 01:55:32.803000,38.277
18,0 days 01:55:36.304000,38.095
18,0 days 01:55:39.902000,38.197
18,0 days 01:55:43.575000,38.291
18,0 days 01:55:45.844000,38.196
18,0 days 01:55:52.922000,38.332
18,0 days 01:55:55.920000,38.412
18,0 days 01:55:59.504000,38.413
18,0 days 01:56:02.598000,38.262
18,0 days 01:56:04.174000,38.416
18,0 days 01:56:06.647000,38.511
18,0 days 01:56:08.917000,38.545
18,0 days 01:56:11.781000,38.54
18,0 days 01:56:15.630000,38.629
18,0 days 01:56:20.128000,38.47
18,0 days 01:56:24.563000,38.375
18,0 days 01:56:27.299000,38.388
18,0 days 01:56:31.646000,38.418
18,0 days 01:56:36.013000,38.525
18,0 days 01:56:41.227000,38.656
18,0 days 01:56:44.753000,38.833
18,0 days 01:56:53.541000,38.96
18,0 days 01:56:55.473000,39.006
18,0 days 01:57:01.105000,39.227
18,0 days 01:57:03.992000,39.468
18,0 days 01:57:07.430000,39.321
18,0 days 01:57:10.982000,39.38
18,0 days 01:57:14.680000,39.468
18,0 days 01:57:16.917000,39.394
18,0 days 01:57:24.122000,39.577
18,0 days 01:57:27.047000,39.618
18,0 days 01:57:30.467000,39.574
18,0 days 01:57:33.648000,39.491
18,0 days 01:57:35.255000,39.583
18,0 days 01:57:37.706000,39.658
18,0 days 01:57:39.937000,39.697
18,0 days 01:57:42.829000,39.721
18,0 days 01:57:46.809000,39.924
18,0 days 01:57:51.332000,39.812
18,0 days 01:57:55.763000,39.737
18,0 days 01:57:58.503000,39.746
18,0 days 01:58:02.838000,39.851
18,0 days 01:58:07.272000,39.937
18,0 days 01:58:12.496000,40.025
18,0 days 01:58:15.975000,40.144
18,0 days 01:58:24.640000,40.227
18,0 days 01:58:26.547000,40.263
18,0 days 01:58:32.159000,40.347
18,0 days 01:58:34.998000,40.426
18,0 days 01:58:38.472000,40.265
18,0 days 01:58:42.114000,40.369
18,0 days 01:58:45.715000,40.445
18,0 days 01:58:47.872000,40.335
18,0 days 01:58:54.994000,40.34
18,0 days 01:58:57.951000,40.417
18,0 days 01:59:01.415000,40.402
18,0 days 01:59:04.659000,40.328
18,0 days 01:59:06.230000,40.43
18,0 days 01:59:08.743000,40.522
18,0 days 01:59:10.989000,40.566
18,0 days 01:59:13.757000,40.57
18,0 days 01:59:17.741000,40.721
18,0 days 01:59:22.274000,40.621
18,0 days 01:59:26.770000,40.558
18,0 days 01:59:29.425000,40.52
18,0 days 01:59:33.842000,40.608
18,0 days 01:59:38.244000,40.704
18,0 days 01:59:43.394000,40.816
18,0 days 01:59:46.899000,40.968
18,0 days 01:59:55.728000,41.115
18,0 days 01:59:57.664000,41.162
18,0 days 02:00:03.242000,41.254
18,0 days 02:00:06.049000,41.339
18,0 days 02:00:09.580000,41.201
18,0 days 02:00:13.166000,41.269
18,0 days 02:00:16.836000,41.366
18,0 days 02:00:18.994000,41.279
18,0 days 02:00:26.261000,41.492
18,0 days 02:00:29.244000,41.531
18,0 days 02:00:32.691000,41.514
18,0 days 02:00:35.922000,41.49
18,0 days 02:00:37.585000,41.6
18,0 days 02:00:39.983000,41.672
18,0 days 02:00:42.241000,41.707
18,0 days 02:00:45.080000,41.686
18,0 days 02:00:48.990000,41.779
18,0 days 02:00:53.487000,41.665
18,0 days 02:00:57.987000,41.647
18,0 days 02:01:00.690000,41.673
18,0 days 02:01:04.958000,41.452
18,0 days 02:01:09.372000,41.491
18,0 days 02:01:14.582000,41.59
18,0 days 02:01:18.106000,41.73
18,0 days 02:01:26.876000,41.829
18,0 days 02:01:28.803000,41.886
18,0 days 02:01:34.426000,42.121
18,0 days 02:01:37.229000,42.364
18,0 days 02:01:40.735000,42.293
18,0 days 02:01:44.384000,42.383
18,0 days 02:01:48.026000,42.485
18,0 days 02:01:50.173000,42.346
18,0 days 02:01:57.352000,42.496
18,0 days 02:02:00.330000,42.55
18,0 days 02:02:03.783000,42.507
18,0 days 02:02:06.965000,42.464
18,0 days 02:02:08.642000,42.566
18,0 days 02:02:11.043000,42.678
18,0 days 02:02:13.259000,42.718
18,0 days 02:02:16.115000,42.69
18,0 days 02:02:20.003000,42.815
18,0 days 02:02:24.479000,42.686
18,0 days 02:02:24.493000,42.686
18,0 days 02:02:28.958000,42.584
18,0 days 02:02:31.683000,42.552
18,0 days 02:02:36.008000,42.625
18,0 days 02:02:40.392000,42.729
18,0 days 02:02:45.581000,42.805
18,0 days 02:02:49.097000,42.905
18,0 days 02:02:57.688000,42.905
18,0 days 02:02:58.347000,43.545
18,0 days 02:03:00.207000,43.592
18,0 days 02:03:05.716000,43.54
18,0 days 02:03:08.401000,43.471
18,0 days 02:03:11.956000,43.438
18,0 days 02:03:15.583000,43.557
18,0 days 02:03:19.246000,43.605
18,0 days 02:03:21.404000,43.541
18,0 days 02:03:28.766000,43.883
18,0 days 02:03:31.790000,44.012
18,0 days 02:03:35.251000,44.04
18,0 days 02:03:39.122000,44.544
18,0 days 02:04:02.716000,44.544
18,0 days 02:04:04.586000,44.544
18,0 days 02:04:13.922000,44.544
18,0 days 02:04:18.083000,66.309
18,0 days 02:04:22.610000,66.313
18,0 days 02:04:25.309000,66.274
18,0 days 02:04:29.449000,66.151
18,0 days 02:04:33.933000,66.213
18,0 days 02:04:39.013000,66.312
18,0 days 02:04:42.524000,66.439
18,0 days 02:04:51.056000,66.426
18,0 days 02:04:52.915000,66.441
18,0 days 02:04:58.508000,66.516
18,0 days 02:05:01.337000,66.597
18,0 days 02:05:04.818000,66.353
18,0 days 02:05:08.271000,66.278
18,0 days 02:05:11.891000,66.318
18,0 days 02:05:14.046000,66.189
18,0 days 02:05:20.931000,66.031
18,0 days 02:05:23.840000,65.98
18,0 days 02:05:27.202000,65.918
18,0 days 02:05:30.429000,65.911
18,0 days 02:05:32.004000,65.954
18,0 days 02:05:34.349000,65.957
18,0 days 02:05:36.649000,66.001
18,0 days 02:05:39.493000,66.058
18,0 days 02:05:43.250000,66.044
18,0 days 02:05:47.684000,65.84
18,0 days 02:05:52.104000,65.724
18,0 days 02:05:54.888000,65.741
18,0 days 02:05:59.185000,65.711
18,0 days 02:06:03.412000,65.743
18,0 days 02:06:08.552000,65.792
18,0 days 02:06:12.012000,65.896
18,0 days 02:06:20.406000,65.742
18,0 days 02:06:22.285000,65.735
18,0 days 02:06:27.893000,65.765
18,0 days 02:06:30.646000,65.822
18,0 days 02:06:34.127000,65.681
18,0 days 02:06:37.610000,65.643
18,0 days 02:06:41.251000,65.697
18,0 days 02:06:43.355000,65.591
18,0 days 02:06:50.392000,65.542
18,0 days 02:06:53.279000,65.536
18,0 days 02:06:56.733000,65.509
18,0 days 02:06:59.980000,65.573
18,0 days 02:07:01.554000,65.642
18,0 days 02:07:03.965000,65.692
18,0 days 02:07:06.200000,65.701
18,0 days 02:07:09.077000,65.719
18,0 days 02:07:12.993000,65.913
18,0 days 02:07:17.505000,65.873
18,0 days 02:07:21.937000,65.771
18,0 days 02:07:24.703000,65.823
18,0 days 02:07:29.111000,65.892
18,0 days 02:07:33.459000,65.957
18,0 days 02:07:38.391000,65.797
18,0 days 02:07:41.609000,65.645
18,0 days 02:07:50.735000,66.25
18,0 days 02:07:52.630000,66.265
18,0 days 02:07:58.057000,66.165
18,0 days 02:08:00.687000,66.054
18,0 days 02:08:04.452000,66.089
18,0 days 02:08:08.203000,66.291
18,0 days 02:08:11.908000,66.459
18,0 days 02:08:11.918000,66.459
18,0 days 02:08:14.206000,66.475
18,0 days 02:08:22.352000,66.475
18,0 days 02:08:22.540000,67.745
18,0 days 02:08:25.972000,68.292
18,0 days 02:08:29.488000,68.38
18,0 days 02:08:32.850000,68.501
18,0 days 02:08:34.482000,68.631
18,0 days 02:08:36.883000,68.662
18,0 days 02:08:39.088000,68.673
18,0 days 02:08:41.960000,68.701
18,0 days 02:08:45.928000,68.912
18,0 days 02:08:50.418000,68.746
18,0 days 02:08:54.865000,68.678
18,0 days 02:08:57.692000,68.79
18,0 days 02:09:02.240000,69.131
18,0 days 02:09:06.483000,69.126
18,0 days 02:09:11.481000,68.96
18,0 days 02:09:14.683000,68.96
18,0 days 02:09:14.726000,68.859
18,0 days 02:09:23.924000,68.859
18,0 days 02:09:24.089000,69.564
18,0 days 02:09:26.038000,69.611
18,0 days 02:09:31.476000,69.592
18,0 days 02:09:31.486000,69.592
18,0 days 02:09:34.122000,69.519
18,0 days 02:09:37.767000,69.427
18,0 days 02:09:41.246000,69.428
18,0 days 02:09:44.891000,69.48
18,0 days 02:09:47.029000,69.377
18,0 days 02:09:54.512000,69.539
18,0 days 02:09:57.139000,69.607
18,0 days 02:10:00.579000,69.607
18,0 days 02:10:03.850000,69.597
18,0 days 02:10:05.416000,69.65
18,0 days 02:10:07.777000,69.659
18,0 days 02:10:09.966000,69.669
18,0 days 02:10:12.775000,69.654
18,0 days 02:10:16.550000,69.678
18,0 days 02:10:21.039000,69.538
18,0 days 02:10:25.462000,69.502
18,0 days 02:10:28.243000,69.48
18,0 days 02:10:32.508000,69.461
18,0 days 02:10:36.928000,69.559
18,0 days 02:10:42.015000,69.662
18,0 days 02:10:45.589000,69.812
18,0 days 02:10:54.103000,69.75
18,0 days 02:10:55.967000,69.747
18,0 days 02:11:01.607000,69.804
18,0 days 02:11:04.436000,69.917
18,0 days 02:11:07.853000,69.707
18,0 days 02:11:11.410000,69.676
18,0 days 02:11:15.034000,69.751
18,0 days 02:11:17.157000,69.64
18,0 days 02:11:24.123000,69.596
18,0 days 02:11:27.042000,69.589
18,0 days 02:11:30.486000,69.57
18,0 days 02:11:33.655000,69.539
18,0 days 02:11:35.226000,69.579
18,0 days 02:11:37.604000,69.587
18,0 days 02:11:39.816000,69.608
18,0 days 02:11:42.673000,69.591
18,0 days 02:11:46.427000,69.622
18,0 days 02:11:50.869000,69.491
18,0 days 02:11:55.280000,69.39
18,0 days 02:11:58.010000,69.385
18,0 days 02:12:02.344000,69.439
18,0 days 02:12:06.676000,69.495
18,0 days 02:12:11.868000,69.549
18,0 days 02:12:15.406000,69.681
18,0 days 02:12:23.909000,69.695
18,0 days 02:12:25.760000,69.723
18,0 days 02:12:31.359000,69.792
18,0 days 02:12:34.148000,69.909
18,0 days 02:12:37.683000,69.778
18,0 days 02:12:41.144000,69.67
18,0 days 02:12:44.748000,69.737
18,0 days 02:12:46.893000,69.653
18,0 days 02:12:53.950000,69.671
18,0 days 02:12:56.846000,69.665
18,0 days 02:13:00.337000,69.648
18,0 days 02:13:03.498000,69.591
18,0 days 02:13:05.040000,69.653
18,0 days 02:13:07.480000,69.739
18,0 days 02:13:09.703000,69.775
18,0 days 02:13:12.557000,69.795
18,0 days 02:13:16.399000,69.849
18,0 days 02:13:20.817000,69.712
18,0 days 02:13:25.248000,69.643
18,0 days 02:13:27.947000,69.654
18,0 days 02:13:32.362000,69.764
18,0 days 02:13:36.698000,69.796
18,0 days 02:13:41.907000,69.832
18,0 days 02:13:45.312000,69.892
18,0 days 02:13:53.897000,69.816
18,0 days 02:13:55.737000,69.813
18,0 days 02:14:01.226000,69.746
18,0 days 02:14:03.866000,69.692
18,0 days 02:14:07.350000,69.499
18,0 days 02:14:10.805000,69.476
18,0 days 02:14:14.414000,69.499
18,0 days 02:14:16.547000,69.365
18,0 days 02:14:23.786000,69.579
18,0 days 02:14:26.794000,69.633
18,0 days 02:14:30.257000,69.587
18,0 days 02:14:33.453000,69.552
18,0 days 02:14:35.100000,69.719
18,0 days 02:14:37.584000,69.8
18,0 days 02:14:39.800000,69.822
18,0 days 02:14:42.583000,69.802
18,0 days 02:14:46.535000,69.964
18,0 days 02:14:50.967000,69.841
18,0 days 02:14:55.400000,69.734
18,0 days 02:14:58.092000,69.676
18,0 days 02:15:02.564000,69.82
18,0 days 02:15:06.868000,69.862
18,0 days 02:15:11.914000,69.726
18,0 days 02:15:15.115000,69.593
18,0 days 02:15:23.962000,69.794
18,0 days 02:15:25.845000,69.806
18,0 days 02:15:31.231000,69.69
18,0 days 02:15:33.828000,69.69
18,0 days 02:15:33.871000,69.585
18,0 days 02:15:37.358000,69.416
18,0 days 02:15:40.810000,69.408
18,0 days 02:15:44.403000,69.448
18,0 days 02:15:46.541000,69.32
18,0 days 02:15:53.719000,69.408
18,0 days 02:15:56.619000,69.431
18,0 days 02:16:00.022000,69.398
18,0 days 02:16:03.310000,69.395
18,0 days 02:16:04.847000,69.488
18,0 days 02:16:07.219000,69.521
18,0 days 02:16:09.511000,69.548
18,0 days 02:16:12.310000,69.495
18,0 days 02:16:16.100000,69.561
18,0 days 02:16:20.579000,69.36
18,0 days 02:16:24.975000,69.25
18,0 days 02:16:27.714000,69.197
18,0 days 02:16:32,69.192
18,0 days 02:16:36.357000,69.306
18,0 days 02:16:41.315000,69.187
18,0 days 02:16:44.564000,69.072
18,0 days 02:16:53.319000,69.072
18,0 days 02:16:53.342000,69.216
18,0 days 02:16:55.230000,69.258
18,0 days 02:17:00.869000,69.365
18,0 days 02:17:03.558000,69.365
18,0 days 02:17:03.748000,69.495
18,0 days 02:17:07.469000,69.569
18,0 days 02:17:10.994000,69.585
18,0 days 02:17:14.706000,69.733
18,0 days 02:17:16.978000,69.736
18,0 days 02:17:24.653000,70.345
18,0 days 02:17:27.801000,70.619
18,0 days 02:17:31.291000,70.644
18,0 days 02:17:34.722000,70.853
18,0 days 02:17:36.371000,71.048
18,0 days 02:17:38.848000,71.122
18,0 days 02:17:41.028000,71.157
18,0 days 02:17:43.946000,71.257
18,0 days 02:17:47.884000,71.385
18,0 days 02:17:52.302000,71.242
18,0 days 02:17:56.771000,71.204
18,0 days 02:17:59.584000,71.311
18,0 days 02:18:04.040000,71.466
18,0 days 02:18:08.291000,71.516
18,0 days 02:18:13.306000,71.39
18,0 days 02:18:16.551000,71.39
18,0 days 02:18:16.583000,71.293
18,0 days 02:18:25.308000,71.365
18,0 days 02:18:27.199000,71.37
18,0 days 02:18:32.777000,71.47
18,0 days 02:18:35.598000,71.539
18,0 days 02:18:39.114000,71.42
18,0 days 02:18:42.634000,71.381
18,0 days 02:18:46.245000,71.461
18,0 days 02:18:48.410000,71.401
18,0 days 02:18:55.428000,71.39
18,0 days 02:18:58.402000,71.414
18,0 days 02:19:01.848000,71.4
18,0 days 02:19:04.870000,71.345
18,0 days 02:19:06.461000,71.357
18,0 days 02:19:08.853000,71.36
18,0 days 02:19:11.163000,71.392
18,0 days 02:19:14.071000,71.424
18,0 days 02:19:17.766000,71.454
18,0 days 02:19:22.171000,71.357
18,0 days 02:19:26.643000,71.359
18,0 days 02:19:29.450000,71.394
18,0 days 02:19:33.692000,71.437
18,0 days 02:19:37.954000,71.459
18,0 days 02:19:43.210000,71.559
18,0 days 02:19:46.754000,71.764
18,0 days 02:19:55.397000,71.82
18,0 days 02:19:57.272000,71.827
18,0 days 02:20:02.871000,71.934
18,0 days 02:20:05.770000,72.092
18,0 days 02:20:09.247000,71.918
18,0 days 02:20:12.670000,71.82
18,0 days 02:20:16.283000,71.901
18,0 days 02:20:18.469000,71.792
18,0 days 02:20:25.454000,71.755
18,0 days 02:20:28.360000,71.739
18,0 days 02:20:31.743000,71.693
18,0 days 02:20:34.880000,71.614
18,0 days 02:20:36.440000,71.628
18,0 days 02:20:38.786000,71.636
18,0 days 02:20:41.004000,71.658
18,0 days 02:20:43.848000,71.639
18,0 days 02:20:47.563000,71.582
18,0 days 02:20:51.959000,71.411
18,0 days 02:20:56.416000,71.326
18,0 days 02:20:59.176000,71.357
18,0 days 02:21:03.370000,71.25
18,0 days 02:21:07.718000,71.336
18,0 days 02:21:12.922000,71.473
18,0 days 02:21:16.495000,71.706
18,0 days 02:21:25.152000,71.571
18,0 days 02:21:27.016000,71.586
18,0 days 02:21:32.641000,71.712
18,0 days 02:21:35.464000,71.882
18,0 days 02:21:38.925000,71.747
18,0 days 02:21:42.461000,71.729
18,0 days 02:21:46.096000,71.843
18,0 days 02:21:48.214000,71.732
18,0 days 02:21:55.657000,71.805
18,0 days 02:21:58.590000,71.755
18,0 days 02:22:02.022000,71.742
18,0 days 02:22:05.285000,71.748
18,0 days 02:22:06.815000,71.688
18,0 days 02:22:09.203000,71.606
18,0 days 02:22:11.477000,71.608
18,0 days 02:22:14.205000,71.519
18,0 days 02:22:18.079000,71.563
18,0 days 02:22:22.501000,71.525
18,0 days 02:22:26.939000,71.485
18,0 days 02:22:29.614000,71.442
18,0 days 02:22:33.871000,71.381
18,0 days 02:22:38.217000,71.429
18,0 days 02:22:43.393000,71.55
18,0 days 02:22:46.972000,71.734
18,0 days 02:22:55.590000,71.668
18,0 days 02:22:57.444000,71.683
18,0 days 02:23:03.032000,71.787
18,0 days 02:23:05.928000,71.907
18,0 days 02:23:09.317000,71.764
18,0 days 02:23:12.759000,71.702
18,0 days 02:23:16.377000,71.764
18,0 days 02:23:18.562000,71.669
18,0 days 02:23:25.592000,71.467
18,0 days 02:23:28.515000,71.325
18,0 days 02:23:31.918000,71.278
18,0 days 02:23:35.109000,71.254
18,0 days 02:23:36.660000,71.325
18,0 days 02:23:39.003000,71.346
18,0 days 02:23:41.269000,71.363
18,0 days 02:23:44.093000,71.416
18,0 days 02:23:47.860000,71.427
18,0 days 02:23:52.310000,71.315
18,0 days 02:23:56.683000,71.272
18,0 days 02:23:59.427000,71.299
18,0 days 02:24:03.769000,71.311
18,0 days 02:24:08.045000,71.395
18,0 days 02:24:13.262000,71.492
18,0 days 02:24:16.762000,71.621
18,0 days 02:24:25.356000,71.62
