Driver,LapNumber,GapTime
VER,14.667,18.216
LAW,14.667,30.792
OCO,14.667,25.038
LIN,14.667,28.456
COL,14.667,31.708
HAM,14.667,7.269
BOR,14.667,32.185
SAI,14.667,37.919
HAD,14.667,28.766
RUS,14.667,1.354
BOT,14.667,63.904
PIA,14.667,0.0
BEA,14.667,33.541
NOR,15.000,5.92
GAS,15.000,14.244
PER,15.000,51.083
ANT,15.000,4.683
ALO,15.000,58.892
LEC,15.000,4.88
STR,15.000,58.5
ALB,15.000,39.842
HUL,15.000,36.168
VER,15.000,18.192
LAW,15.000,30.78
OCO,15.000,25.175
LIN,15.000,29.152
COL,15.000,31.697
HAM,15.000,7.193
BOR,15.000,32.09
SAI,15.000,38.013
HAD,15.000,29.356
RUS,15.000,1.362
BOT,15.000,64.347
PIA,15.000,0.0
BEA,15.000,33.77
NOR,15.333,6.707
GAS,15.333,14.721
PER,15.333,52.528
ANT,15.333,6.043
ALO,15.333,60.879
LEC,15.333,5.27
STR,15.333,60.092
ALB,15.333,40.987
HUL,15.333,36.964
VER,15.333,18.662
LAW,15.333,31.896
OCO,15.333,26.213
LIN,15.333,30.316
COL,15.333,32.898
HAM,15.333,7.616
BOR,15.333,33.366
SAI,15.333,39.151
HAD,15.333,30.835
RUS,15.333,1.564
BOT,15.333,66.182
PIA,15.333,0.0
BEA,15.333,34.586
NOR,15.667,7.016
GAS,15.667,15.234
PER,15.667,53.6
ANT,15.667,6.155
ALO,15.667,62.341
LEC,15.667,5.218
STR,15.667,61.629
ALB,15.667,41.788
HUL,15.667,37.658
VER,15.667,18.961
LAW,15.667,32.72
OCO,15.667,26.918
LIN,15.667,31.117
COL,15.667,33.564
HAM,15.667,7.773
BOR,15.667,34.353
SAI,15.667,39.736
HAD,15.667,31.637
RUS,15.667,1.764
BOT,15.667,67.457
PIA,15.667,0.0
BEA,15.667,35.174
NOR,16.000,9.257
GAS,16.000,15.196
PER,16.000,53.987
ANT,16.000,5.962
ALO,16.000,62.738
LEC,16.000,5.302
STR,16.000,62.042
ALB,16.000,41.836
HUL,16.000,37.56
VER,16.000,18.894
LAW,16.000,32.717
OCO,16.000,27.069
LIN,16.000,31.09
COL,16.000,33.514
HAM,16.000,7.663
BOR,16.000,34.462
SAI,16.000,39.685
HAD,16.000,31.675
RUS,16.000,1.73
BOT,16.000,67.882
PIA,16.000,0.0
BEA,16.000,37.672
NOR,16.333,29.204
GAS,16.333,15.809
PER,16.333,55.419
ANT,16.333,6.095
ALO,16.333,64.489
LEC,16.333,5.572
STR,16.333,63.898
ALB,16.333,43.02
HUL,16.333,38.204
VER,16.333,19.367
LAW,16.333,33.85
OCO,16.333,28.046
LIN,16.333,32.129
COL,16.333,34.661
HAM,16.333,7.771
BOR,16.333,35.412
SAI,16.333,40.93
HAD,16.333,32.642
RUS,16.333,1.768
BOT,16.333,69.866
PIA,16.333,0.0
BEA,16.333,60.101
NOR,16.667,29.107
GAS,16.667,16.075
PER,16.667,56.336
ANT,16.667,5.868
ALO,16.667,65.738
LEC,16.667,5.459
STR,16.667,65.196
ALB,16.667,43.609
HUL,16.667,38.862
VER,16.667,19.49
LAW,16.667,34.464
OCO,16.667,28.663
LIN,16.667,32.75
COL,16.667,35.272
HAM,16.667,7.703
BOR,16.667,36.098
SAI,16.667,41.57
HAD,16.667,33.59
RUS,16.667,1.76
BOT,16.667,71.305
PIA,16.667,0.0
BEA,16.667,59.839
NOR,17.000,28.822
GAS,17.000,16.186
PER,17.000,56.981
ANT,17.000,5.732
ALO,17.000,66.125
LEC,17.000,7.834
STR,17.000,65.702
ALB,17.000,43.7
HUL,17.000,38.815
VER,17.000,19.513
LAW,17.000,34.521
OCO,17.000,29.61
LIN,17.000,32.726
COL,17.000,37.856
HAM,17.000,7.623
BOR,17.000,36.39
SAI,17.000,41.683
HAD,17.000,33.744
RUS,17.000,1.847
BOT,17.000,72.093
PIA,17.000,0.0
BEA,17.000,60.204
NOR,17.333,28.89
GAS,17.333,16.625
PER,17.333,58.452
ANT,17.333,5.323
ALO,17.333,67.694
LEC,17.333,27.309
STR,17.333,67.201
ALB,17.333,44.804
HUL,17.333,39.43
VER,17.333,19.986
LAW,17.333,35.592
OCO,17.333,30.606
LIN,17.333,33.715
COL,17.333,58.779
HAM,17.333,7.734
BOR,17.333,37.078
SAI,17.333,42.734
HAD,17.333,34.399
RUS,17.333,1.759
BOT,17.333,76.489
PIA,17.333,0.0
BEA,17.333,60.402
NOR,17.667,28.917
GAS,17.667,16.943
PER,17.667,60.486
ANT,17.667,5.12
ALO,17.667,69.071
LEC,17.667,27.197
STR,17.667,68.59
ALB,17.667,45.544
HUL,17.667,39.917
VER,17.667,20.199
LAW,17.667,36.168
OCO,17.667,31.029
LIN,17.667,34.287
COL,17.667,59.679
HAM,17.667,7.694
BOR,17.667,37.887
SAI,17.667,43.407
HAD,17.667,35.035
RUS,17.667,1.812
BOT,17.667,78.553
PIA,17.667,0.0
BEA,17.667,60.865
NOR,18.000,27.103
GAS,18.000,15.376
PER,18.000,59.434
ANT,18.000,3.192
ALO,18.000,67.994
LEC,18.000,25.536
STR,18.000,67.521
ALB,18.000,44.057
HUL,18.000,38.217
VER,18.000,18.486
LAW,18.000,34.49
OCO,18.000,29.431
LIN,18.000,35.287
COL,18.000,58.106
HAM,18.000,5.947
BOR,18.000,36.337
SAI,18.000,41.816
HAD,18.000,33.403
RUS,18.000,0.0
BOT,18.000,77.471
PIA,18.000,0.692
BEA,18.000,59.623
NOR,18.333,26.739
GAS,18.333,15.715
PER,18.333,61.233
ANT,18.333,2.7880000000000003
ALO,18.333,69.788
LEC,18.333,25.443
STR,18.333,69.045
ALB,18.333,44.987
